Track Name,Tempo Mean,Chroma Mean,Chroma Std,RMS Mean,RMS Std,Mel Spectrogram Mean,Mel Spectrogram Std,Zero Crossing Rate Mean,Zero Crossing Rate Std,Spectral Centroid Mean,Spectral Centroid Std,Spectral Bandwidth Mean,Spectral Bandwidth Std,Spectral Contrast Mean,Spectral Contrast Std,Spectral Flatness Mean,Spectral Flatness Std,Spectral Rolloff Mean,Spectral Rolloff Std,Genre
Kördüğüm-Orhan Gencebay,99.38401442307692,0.30868334,0.29309177,0.1326874,0.04493883,4.03514,18.997347,0.10579986572265625,0.042561476601284134,1845.6312681867814,576.0044300650394,1831.2356772602484,411.3605380937417,23.459583464833376,11.084856414914398,0.010436206,0.024216436,3260.808277130127,1253.245728095232,Arabesk
Ayşe-Orhan Gencebay,123.046875,0.2992733,0.3019792,0.1760755,0.05819719,7.0870094,39.452156,0.12382926940917968,0.04227398333377928,2478.1450058204537,574.7209612712824,2567.3113067545723,435.40364737227986,23.79917948973121,11.666464862535376,0.015565105,0.01633837,5323.091926574707,1509.1061171837885,Arabesk
Kısmetim Kapanmış-Orhan Gencebay,103.359375,0.28707552,0.29563093,0.15222864,0.05068134,4.9770923,34.050793,0.15352287292480468,0.061679168753904876,2694.57490510031,509.2876652612134,2343.9475542113773,243.1402838928618,24.74700502530289,14.673897183962238,0.018627468,0.022785274,5413.960361480713,880.4936910003518,Arabesk
Akma Gözlerimden-Orhan Gencebay,117.45383522727273,0.21796484,0.27909324,0.13231187,0.027969051,3.6176524,18.14068,0.12052001953125,0.018669200689739457,2075.7151098645645,306.41211965375356,2061.444646726115,298.70735215925976,24.81114594983286,11.952346968194432,0.007556857,0.008863267,4023.0079650878906,833.9399469909242,Arabesk
Kahrolayım-Orhan Gencebay,135.99917763157896,0.28544247,0.29433,0.19277307,0.05203549,8.127047,41.20181,0.1236328125,0.03538359881753071,2108.000271850121,361.18403122255984,2075.533541627819,257.11791073035073,23.56995232587629,12.001725609845076,0.008431676,0.00823201,4050.51326751709,769.5794598136896,Arabesk
Beni Biraz Anlasaydın-Orhan Gencebay,129.19921875,0.2924957,0.2823979,0.08592594,0.014883985,1.2069646,4.4563828,0.2057403564453125,0.03384918517056633,3112.0885385226015,426.1180743724701,2496.5594239847815,286.21577410226485,24.553207988792256,11.983921712428712,0.031183327,0.024424342,5817.892971038818,1007.2312847447974,Arabesk
Gönül Defteri (feat. Sabahat Akkiraz)-Orhan Gencebay,143.5546875,0.28250706,0.30673894,0.2512095,0.052548315,14.862096,75.64248,0.08733062744140625,0.04448012208384752,2387.0679561702573,628.2193975783931,2764.4678567195533,275.40090005467965,25.252315038038812,11.774909830068445,0.010162692,0.016362015,5654.627552032471,1306.3813422430794,Arabesk
Aman Güzel Yavaş Yürü-Halodayı,123.046875,0.438099,0.30061096,0.26362532,0.10975225,18.52156,169.2623,0.09089622497558594,0.07060860177329024,2556.885782934844,809.7580666275969,2682.1077852858143,393.99710860442093,22.7189350116676,11.699248708337326,0.021920636,0.031144878,5679.256153106689,1593.618198858287,Arabesk
Çoğu Gitti Azı Kaldı-Azer Bülbül,117.45383522727273,0.3239461,0.31235918,0.2092959,0.09657154,11.567031,108.81524,0.13353271484375,0.07888327396254445,2807.261667157444,762.2006066508933,2695.469227579998,313.29473889730065,22.974803569760503,12.681189631492964,0.023867492,0.023726719,5987.399654388428,1118.5774884464204,Arabesk
Caney-Azer Bülbül,135.99917763157896,0.36556002,0.29740927,0.31230968,0.07327493,20.092747,90.711334,0.140008544921875,0.04969477361846574,2748.021463996692,512.5177189011577,2614.1619854422565,280.55148526505207,22.639818392348143,11.36849892978929,0.026859324,0.022347447,5726.0319900512695,975.9269857211625,Arabesk
Aman Güzel Yavaş Yürü-Azer Bülbül,112.34714673913044,0.37214968,0.30071586,0.1436941,0.07089407,5.5660753,46.782566,0.13764877319335939,0.0572864875740772,2540.821902855336,492.11571532267374,2510.9225051519466,317.5915944308589,22.39164876541346,11.466962153149474,0.021652507,0.023129184,5239.26383972168,993.4465086220372,Arabesk
İlle De Sen-Azer Bülbül,129.19921875,0.3049914,0.3004334,0.16417244,0.05923626,6.3900523,38.90197,0.12499198913574219,0.055522834333528025,2687.861002268079,706.2355869426693,2674.8310447299023,303.3647953419477,24.207193863348746,11.378475778189195,0.01874774,0.021946352,5806.6721534729,1151.262237810296,Arabesk
Yaralandın mı Can-Azer Bülbül,117.45383522727273,0.28929287,0.31133294,0.17635955,0.08732198,8.440878,73.2254,0.10382537841796875,0.07083277129253873,2577.8602525275637,816.106565486219,2673.9913729514415,365.12880241847415,24.010863269728173,11.963051215848397,0.017756835,0.025010679,5743.519306182861,1431.5938562419,Arabesk
Duygularım-Azer Bülbül,143.5546875,0.31702694,0.30667284,0.31573763,0.1202283,24.219843,163.65268,0.11908988952636719,0.05404913317473407,2735.986396021691,650.7763322449274,2763.7771271965275,364.45507959891944,22.55742792819084,11.118567908047313,0.027389253,0.029034756,5959.507427215576,1390.1812601140034,Arabesk
Başaramadım-Azer Bülbül,161.4990234375,0.28794378,0.3117157,0.16874894,0.065290354,7.272467,54.656246,0.10740394592285156,0.06119783507469648,2503.9152548596803,678.9307029948942,2605.2192345195763,294.14976208867864,23.0560464618578,11.116140869463237,0.018270794,0.025020454,5413.783721923828,1225.6673794609112,Arabesk
İyi Değilim-Azer Bülbül,107.666015625,0.32542077,0.3013552,0.14982672,0.042215407,4.0970354,20.643436,0.17240371704101562,0.05446953118243912,3084.7098189178073,524.1426533803902,2552.2794052237396,278.9495131367787,23.75861311456258,10.774044969283695,0.029479768,0.025198651,5838.551387786865,914.4550966420244,Arabesk
Ben Seninle Mutluyum-Azer Bülbül,117.45383522727273,0.33819848,0.310266,0.17785488,0.08473842,8.435095,72.45209,0.15291213989257812,0.07741855167065113,2992.0307204938995,762.9336460708981,2849.557028132469,291.86450405627016,23.48361317477637,13.1558299379276,0.025485408,0.028153539,6477.221145629883,1195.9365863327498,Arabesk
Bu Gece Karakolluk Olabilirim-Azer Bülbül,151.99908088235293,0.27154395,0.30162427,0.30721045,0.10888797,20.810654,135.01183,0.13029060363769532,0.04271524428690619,2837.1701148957936,526.4110800908444,2660.1860267560955,303.6288117277491,24.02840320700984,10.683983305299007,0.022578303,0.02352278,5777.913551330566,1125.4771925425152,Arabesk
Canım Yanıyor-Azer Bülbül,107.666015625,0.25941187,0.30911845,0.17214866,0.06497479,7.661788,58.18113,0.08237533569335938,0.040185549590885904,2183.2358617655063,512.2277372374797,2442.8138740282366,267.0625160969483,23.960084599010525,11.03316196818088,0.009063366,0.011605258,4825.498294830322,991.2238790657717,Arabesk
Üzülmedim Ki-Azer Bülbül,107.666015625,0.34103897,0.29651394,0.20411825,0.05874564,8.950887,47.935966,0.13731880187988282,0.05288684478318443,2740.1352327305735,571.6364880941705,2622.7900615744793,348.7829968218313,23.062811957163966,11.305416914122008,0.02242481,0.025823802,5720.631866455078,1156.8167877072553,Arabesk
Nereye Gidiyorsun-Azer Bülbül,143.5546875,0.2834855,0.31086016,0.2310482,0.10319373,13.639406,138.76535,0.1491077423095703,0.09184559000523282,3034.1155998956756,892.907563214685,2753.393572169566,326.1016787140606,23.02107187188932,12.551531344279724,0.02911749,0.03294715,6258.818950653076,1222.6844337239538,Arabesk
Bir Güzele Gönül Verdim-Azer Bülbül,112.34714673913044,0.34980717,0.29953957,0.2771632,0.062283166,15.294752,73.119606,0.13685951232910157,0.04660407415349799,2802.72103233543,495.6551395335296,2665.2545377857373,271.6626640996864,22.348414019943935,11.95221841175241,0.0316233,0.028549783,5905.48095703125,1034.3613563726155,Arabesk
Zordayım-Azer Bülbül,99.38401442307692,0.26782575,0.30211717,0.1663703,0.089944035,7.9601545,87.61458,0.10897102355957031,0.04582645543167808,2523.7061180969527,603.5265260856742,2575.6296873286165,343.03250972419204,24.328294620932393,10.99508182025926,0.014332404,0.016653266,5421.210994720459,1216.352665579186,Arabesk
Felek-Azer Bülbül,78.30255681818181,0.26841033,0.30376565,0.20393255,0.07841157,10.149826,76.17269,0.1119873046875,0.07379039981290557,2561.554687695082,754.7303150345984,2619.7763200601344,326.38528056183895,23.985214970489057,11.699604703192565,0.01620731,0.022568438,5588.505477905273,1294.4209236718716,Arabesk
Yüzümüz Gülmedi Bizim-Azer Bülbül,103.359375,0.2906014,0.30325812,0.26603392,0.059059452,15.368227,85.276115,0.1421062469482422,0.062276969106428125,3227.625925739975,698.1652841087143,2976.2319456694827,232.75178929379294,23.46975929472918,10.876666790272042,0.032184783,0.026428355,6885.4267501831055,941.1345882453721,Arabesk
Gidiyorum-Azer Bülbül,107.666015625,0.3068995,0.30691943,0.29406103,0.08571926,19.135756,101.19351,0.11633148193359374,0.05644918842191451,2544.6752713541214,723.609208237099,2567.329618821567,341.68193250049643,23.214141378211753,11.830445258828423,0.020922508,0.029152764,5401.763820648193,1376.6093548034557,Arabesk
Borcum Bitmedi-Azer Bülbül,161.4990234375,0.2852133,0.31541944,0.15314297,0.072788246,6.414874,57.403236,0.10182609558105468,0.06543919788528957,2408.8239304946796,761.8701820999961,2481.3579945311885,337.08245688978775,23.278456160111762,10.97822163993869,0.015539738,0.02678265,5163.275184631348,1284.1230699599269,Arabesk
Bu Sene-Azer Bülbül,135.99917763157896,0.3154231,0.2975496,0.20800416,0.06530025,9.840125,62.249485,0.13579444885253905,0.06349403777077754,2731.4775815207367,695.5478162261088,2624.6781267786546,318.6373631374003,23.559205590705098,11.698148905343535,0.023820613,0.024506425,5687.970371246338,1161.716885190863,Arabesk
Gece Mavisi Gözlüm-Azer Bülbül,135.99917763157896,0.29460144,0.30922186,0.26089168,0.06687765,15.624281,84.0762,0.09665451049804688,0.048393694613817054,2233.452145692685,628.1321727336805,2391.167203979434,367.82091886920523,22.80971978367262,10.827289846817658,0.01729909,0.02722241,4696.9719886779785,1303.183825324917,Arabesk
Ayrılık Ölümden Zormuş-Azer Bülbül,103.359375,0.363588,0.29142642,0.31029972,0.07353878,19.946434,89.59008,0.1380779266357422,0.05108279974037095,2821.7595986809943,570.4296367589294,2692.447938644394,303.28010173243,22.132672905444867,11.73552572889993,0.03293121,0.027602956,6021.701374053955,1107.903702209588,Arabesk
Erken Yoruldum-Azer Bülbül,107.666015625,0.28089306,0.30894628,0.28315526,0.108640574,21.131124,157.2422,0.07323760986328125,0.04165959471736812,1838.2219509182937,595.4163502518395,2239.056987737559,429.72724470884634,23.709260128850186,10.876212628562664,0.0068072705,0.014036521,3638.009433746338,1502.0319511485247,Arabesk
Dokunmayın Çok Fenayım-Azer Bülbül,123.046875,0.26377746,0.28484043,0.1439625,0.07116358,5.637483,54.796192,0.114776611328125,0.040168332553170545,2208.7148788880213,432.58647546668465,2335.215458206988,257.1875936277921,25.705283707404323,12.074618691860032,0.008443007,0.0092454525,4749.232063293457,972.9637232843301,Arabesk
Yatamıyorum-Azer Bülbül,107.666015625,0.28668153,0.30588573,0.11274072,0.054002427,3.3822174,30.836002,0.12104225158691406,0.07820000714894841,2754.4317019661494,807.1413017089354,2701.5386144067124,333.82346908881124,23.178117166017685,10.814418976744411,0.022454042,0.028514013,5808.303966522217,1313.335263516351,Arabesk
Dünya Dönüyor Tersine - Remix-Azer Bülbül,69.83741554054055,0.29652843,0.31842425,0.3281374,0.13654314,28.061039,242.34253,0.10492324829101562,0.06493488425564499,2625.0156027845555,875.9841386754697,2641.684840535827,364.24217847532844,23.45807114855331,12.813927183229655,0.015429798,0.021120077,5625.414733886719,1647.253033951635,Arabesk
Bile Bile Yaktın-Azer Bülbül,103.359375,0.2786028,0.30155566,0.2076217,0.061125204,9.609078,59.62656,0.13598365783691407,0.060627621923543214,3080.4147936653103,656.1296250107753,2825.654925533286,266.6656168668498,24.25546184452127,10.687670325207844,0.026782293,0.025463827,6346.751804351807,1038.8942285865107,Arabesk
Ceylanım-Azer Bülbül,129.19921875,0.3537497,0.29575816,0.12666014,0.03738404,3.6259034,22.441048,0.1266021728515625,0.05903627933473098,2346.5833623988583,731.5779678148632,2386.9303724571173,407.9432059348497,25.273743709287864,12.227362426379646,0.008870522,0.010601439,4881.779022216797,1542.9631883882457,Arabesk
Başımıza Gelene Bak-Azer Bülbül,92.28515625,0.23012005,0.2999452,0.15642686,0.05836931,6.079108,43.15542,0.09359169006347656,0.03618959256926863,2072.620738505898,423.5340845603013,2300.0253633899974,309.93987680131414,23.848373844434963,10.868293013132732,0.0073046996,0.008889249,4221.10502243042,970.4947449195637,Arabesk
Her An Her Şey Olabilir-Azer Bülbül,107.666015625,0.26644927,0.30701095,0.23338482,0.12399931,15.26846,155.60147,0.11211471557617188,0.0771105471008809,2519.15125775512,860.4837493644546,2499.309248850379,373.8268148189254,24.87638387877292,12.36368606080339,0.010106053,0.014651917,5219.202632904053,1372.5834370664602,Arabesk
Başka Yar Sevme-Azer Bülbül,129.19921875,0.3549706,0.30468065,0.16600516,0.053649645,6.09762,37.32458,0.147418212890625,0.07558987654050055,3066.092027073688,733.8782919235654,2849.402543205501,259.2637037658706,22.48075815011644,11.13753263762134,0.03395825,0.030165909,6568.257808685303,965.9035621632022,Arabesk
Ben Yine Sana Vurgunum-Azer Bülbül,112.34714673913044,0.2710165,0.30087793,0.17028458,0.054512523,6.6405883,40.764137,0.10609245300292969,0.04182541252462453,2055.6370770572926,393.17106372171673,1939.8222179811771,290.2675885403829,23.238343588213443,11.454945424000247,0.0051493756,0.006347077,4019.315357208252,757.1298078386953,Arabesk
Perperişan-Azer Bülbül,80.74951171875,0.2976177,0.3057236,0.14132306,0.048881553,4.803602,31.727621,0.09931602478027343,0.044296251506258134,2151.8648957418322,617.9647001924762,2317.201789861884,355.6390587655061,23.32111453947198,11.051208128899322,0.014675418,0.024083449,4386.338710784912,1318.0380737679081,Arabesk
Değirmenim Terse Döndü Bu Sene-Azer Bülbül,151.99908088235293,0.24832036,0.3019244,0.20267794,0.1035599,10.863189,97.40842,0.10359458923339844,0.0409246696962646,2255.0762504006257,492.5181099962261,2132.6339366241614,267.75125986256813,24.094825256699927,10.693719268702226,0.0099945245,0.018775215,4415.063667297363,921.5954892996805,Arabesk
Kör Kurşun-Azer Bülbül,83.35433467741936,0.24949339,0.3071256,0.18942362,0.07141343,9.199525,61.916847,0.08923377990722656,0.046293634074682954,2382.52266933683,600.4920070163106,2652.6247763574684,308.37233902203866,24.498279656187222,11.318739467836277,0.011841057,0.01205992,5596.984176635742,1253.9295361072716,Arabesk
Esmerin Adı Oya-Azer Bülbül,92.28515625,0.30016887,0.28984815,0.06206306,0.014121779,0.896963,4.7585683,0.11743812561035157,0.03119061840539405,2745.973074553031,506.9478925574918,2884.4349449473543,339.16150087123344,24.638967863206602,12.811039508603516,0.017811958,0.011504187,6399.3146896362305,1134.8441202033116,Arabesk
Zoruna Mı Gitti-Azer Bülbül,184.5703125,0.26438588,0.30261964,0.30091515,0.1092502,22.429527,164.50072,0.09326515197753907,0.03559863895171739,2098.050363520231,569.8722354332048,2225.473542194414,386.1974056209239,23.987517293079584,10.915703158562877,0.009506286,0.014238001,4206.973857879639,1330.3143531295702,Arabesk
Korkularım-Azer Bülbül,83.35433467741936,0.27775484,0.29474628,0.10463943,0.038244963,2.8157046,19.452715,0.07077140808105468,0.03059070330783528,1517.265265118942,419.00723726570607,1820.0845619217785,269.3379528748211,25.879208004621578,11.459268547067081,0.001842364,0.008159714,3149.5001220703125,904.8781179722747,Arabesk
Yandım Oy-Azer Bülbül,80.74951171875,0.2745978,0.31195065,0.19161645,0.08304025,9.808934,80.47668,0.07361907958984375,0.03538950624523957,1864.7794355026847,555.1926811403576,2223.8685457279635,379.18461030468075,24.125616927464872,10.986315951837282,0.0069947257,0.014612385,3854.3087768554688,1244.0984485354752,Arabesk
Amansız Bir Sevda-Azer Bülbül,117.45383522727273,0.32062665,0.29558808,0.13799119,0.037051234,3.9325554,21.790619,0.1498096466064453,0.06426296049438066,2878.929006813822,652.6313496808001,2607.234692273728,279.0655626146913,23.109006609142792,11.027331529076974,0.032415144,0.036402807,5722.92818069458,1109.855106751304,Arabesk
Ben Belayım-Azer Bülbül,107.666015625,0.28831312,0.30178025,0.17796504,0.0679341,7.657402,48.15888,0.11839218139648437,0.04918110221625311,2744.341702173385,629.5709217392512,2751.2407711214846,261.5817218480485,23.267267867329966,11.133660543248526,0.024466794,0.02322778,6056.070384979248,1078.6718741614332,Arabesk
Alıştım-Azer Bülbül,112.34714673913044,0.29355112,0.29579234,0.25103047,0.06294287,14.111061,81.108734,0.11560325622558594,0.038519568206914136,2609.539799322065,496.14929630526393,2596.2314655154814,307.7887625718424,23.308781949786848,11.093014417071416,0.021656508,0.019873178,5466.851291656494,1093.971515364505,Arabesk
Ben Neyim-Azer Bülbül,135.99917763157896,0.2821631,0.30760753,0.10764823,0.051849194,3.0102658,23.931461,0.10137825012207032,0.06267703247807879,2150.7896982706307,763.3217945673283,2257.691357906432,420.8639470967505,24.361413170992112,10.540972352834286,0.010192299,0.020721307,4261.950817108154,1406.1371346602937,Arabesk
Hüküm Giymişim-Azer Bülbül,129.19921875,0.29666665,0.30417067,0.10016577,0.02945154,2.310597,14.181312,0.12378997802734375,0.047340905690088156,2744.4945605079797,512.9239793818452,2605.0681940742406,268.48059830189214,24.70649998488636,15.655550221566992,0.01693053,0.018100651,5925.617866516113,899.0539650378931,Arabesk
Hesabım Var-Azer Bülbül,112.34714673913044,0.29867592,0.2973382,0.1617709,0.05369532,6.2393694,34.1719,0.10011634826660157,0.025911573715675408,1944.913364466223,307.41462674696544,2004.3467643848303,274.4976862402316,23.202270170249044,11.18505436206953,0.0056682513,0.0048168837,3826.7698287963867,687.086908447935,Arabesk
Vazgeçemem-Azer Bülbül,103.359375,0.3107499,0.30801186,0.22736473,0.08854901,12.529877,92.50416,0.12661323547363282,0.048888727308528834,2743.9282798745367,544.3475703091871,2643.8117664796437,265.71135515003976,23.714611656591018,11.175628155950978,0.021610718,0.023610346,5756.245765686035,992.2691335257105,Arabesk
Dokunsan Düşecek Hale Gelmişim-Azer Bülbül,107.666015625,0.31925124,0.28673324,0.19295733,0.07000743,6.7273893,31.633596,0.17074203491210938,0.03354805753140962,2549.6714730472895,299.09604224575946,2134.9406988731525,184.6488971371216,24.342937544084492,11.899866760245366,0.017125035,0.014421724,4720.288410186768,617.8187680184162,Arabesk
Belaya Düştüm-Azer Bülbül,135.99917763157896,0.29595834,0.30295777,0.2557842,0.06595302,14.9965725,90.26634,0.11785202026367188,0.05870427396322788,2731.622728215813,695.0726522742768,2792.484610082227,340.92318274792274,23.16915807671275,10.511557503698837,0.023542216,0.024164332,6009.572124481201,1314.9172543139493,Arabesk
Dünyam Dönüyor Tersine - Remix-Azer Bülbül,143.5546875,0.3733413,0.33127642,0.20230098,0.102642715,10.913343,123.12333,0.10874214172363281,0.0843172383178645,3201.791235164227,1606.435862712589,2754.37138717356,598.7018559912331,24.907338702920377,12.462309535861355,0.025076624,0.0426622,6045.08508682251,2488.31480800785,Arabesk
Sen Affetsen-Bergen,89.10290948275862,0.2820636,0.3009537,0.15707435,0.046931013,5.335044,31.144804,0.15028228759765624,0.09564635966543408,2885.960474499764,1004.2437158458114,2759.394851439535,421.74131521872226,25.086449026687756,11.318034063975704,0.017883793,0.020754969,6186.665897369385,1688.4663218705914,Arabesk
Elimde Fotoğrafın-Bergen,123.046875,0.30388242,0.3051795,0.23573308,0.08931006,11.775957,72.56787,0.15139198303222656,0.07399443269422351,2452.368442274149,802.2425906674295,2232.04482881807,385.5378159865345,24.189453490348537,11.735005323010856,0.016327651,0.025543332,4523.183898925781,1451.7503716108954,Arabesk
İnsan Dertli Olunca-Bergen,83.35433467741936,0.2829352,0.28423467,0.22810598,0.052600987,10.128977,43.84381,0.15262947082519532,0.04586005679483336,2418.8097170560045,520.9169195901076,2102.2624504608766,313.7807291687224,24.769190089999544,12.717471630567156,0.01423257,0.02068615,4422.44047164917,1007.9212965083784,Arabesk
Zaman Geldi-Bergen,89.10290948275862,0.25949514,0.29073188,0.23291102,0.054419342,11.735671,63.944046,0.11281280517578125,0.04967553069448281,1872.8265830744592,497.5994488647751,1878.8526101489374,322.3076787952827,25.774059075756284,12.300735761330097,0.004289458,0.011975168,3584.622230529785,980.5419173907982,Arabesk
Benim İçin Üzülme-Bergen,92.28515625,0.2612271,0.29403558,0.16239661,0.046871994,5.9909406,35.823296,0.11435546875,0.07354153913175278,2344.3454896379117,897.9726265636004,2421.810512475519,416.57121559212294,25.39178901536369,11.947617209739136,0.011631085,0.02019268,4919.8406410217285,1636.0939644203158,Arabesk
Aşk Kitabı-Bergen,86.1328125,0.28279534,0.29800546,0.21068005,0.044222016,10.289001,52.580597,0.08423576354980469,0.04306228107142913,1914.8368662804176,605.4767807912303,2302.3250563338515,426.4412968662016,25.07915224808642,11.302757290766044,0.0061895014,0.007583719,3902.5734329223633,1616.1775131346565,Arabesk
Seni Kalbimden Kovdum-Bergen,172.265625,0.2467745,0.28462395,0.23141041,0.042980455,11.272329,49.21904,0.11721420288085938,0.02898863500162514,2081.44285145397,361.46793525478563,2012.6207841169548,242.2186931792142,25.377415753834708,12.201527744703263,0.0074793575,0.009530599,3961.823387145996,715.2287367961499,Arabesk
Kader Diyemezsin-Bergen,172.265625,0.2687991,0.301452,0.20998943,0.05492627,9.934265,52.522114,0.09345588684082032,0.028142385251961156,1694.1366397399804,439.041906945335,1859.7852349314005,398.93545740962446,26.696409834140223,13.009274397903377,0.0026575364,0.0040041534,3046.9398307800293,1337.563081436216,Arabesk
Eller Aldı-Bergen,117.45383522727273,0.28777373,0.29728857,0.13658997,0.048993424,4.5002546,24.09196,0.10807113647460938,0.05174804968234607,2155.7089356447805,690.4187113214766,2257.4635958098056,399.24847961704654,24.615336198414116,11.647582447343513,0.010951194,0.01701362,4284.224224090576,1391.2748880222596,Arabesk
Bana Neler Vadettin-Bergen,112.34714673913044,0.26760152,0.30984423,0.134954,0.07533979,4.166489,33.86372,0.1420623779296875,0.07653080170935478,2745.0915877780644,815.9685256275955,2505.7562954492046,353.8195178531263,23.821280841393275,10.904605112278942,0.025400892,0.048054527,5296.966094970703,1664.5475795739046,Arabesk
Kullar Affetmez-Bergen,172.265625,0.22572991,0.28516844,0.19738635,0.04938928,8.554975,42.82073,0.1127655029296875,0.024077862249533732,2055.0652767618667,261.4842384556309,1998.9640623190098,186.34168525543492,25.248846247899507,12.020641499128205,0.0067903036,0.006843775,3962.614059448242,546.8862306404671,Arabesk
Garibin Çilesi Mezarda Biter-Bergen,99.38401442307692,0.23810832,0.29413667,0.2995558,0.061904006,20.021914,100.59676,0.10388145446777344,0.03378030547521486,1949.5114685064975,446.45942168804146,1967.0246103431055,309.0522130112568,24.44095507179271,11.874511580097721,0.007177245,0.012067641,3824.1202354431152,959.8528633119482,Arabesk
Acıların Kadını-Bergen,129.19921875,0.2881455,0.3017164,0.14851356,0.04701634,4.6406794,25.740135,0.14795570373535155,0.06558050562302145,2694.2538471122016,672.7420234603738,2477.1024597813316,283.4029423854446,24.898799042013156,12.456093187989113,0.019263452,0.024490053,5333.951053619385,1299.8714169743462,Arabesk
Sevgimin Bedeli-Bergen,129.19921875,0.31582528,0.30589366,0.19532481,0.071458116,7.7997885,42.75053,0.14438285827636718,0.06592375663562214,2297.1576455192394,721.6750844260224,2058.339133765101,382.16447656324164,24.25378357643363,12.320068934326462,0.01529029,0.02822684,4151.921195983887,1370.787359725664,Arabesk
Halim mi Vardı-Bergen,89.10290948275862,0.2212978,0.28814164,0.25188798,0.049693335,13.825188,68.64137,0.10373306274414062,0.02650332511327641,1993.7688142061954,294.0327939259213,1985.645166777086,235.20227176852728,24.964558805548958,11.432920591283423,0.0057817986,0.0066061146,3950.3334045410156,610.411383489178,Arabesk
Ahu Gözlüm-Bergen,123.046875,0.2757892,0.30932575,0.25355172,0.06263883,14.456698,79.7254,0.09602699279785157,0.03921154644296893,1695.1501372376777,435.974538768587,1613.3912456003757,299.3947964739867,24.707784181668863,13.253620223599333,0.0022015567,0.0037718518,3189.0673828125,879.5138477864195,Arabesk
Dertli Dertli-Bergen,117.45383522727273,0.28168634,0.30602655,0.17675953,0.056335717,7.269059,49.144394,0.12274360656738281,0.07466334796199776,2620.3650618495017,761.3602267736475,2589.32172651541,306.52232818677646,24.74016752271269,12.572768844130852,0.01720542,0.023105703,5664.998817443848,1356.624559140965,Arabesk
Geceler-Bergen,112.34714673913044,0.31297198,0.30687845,0.20492625,0.0784225,9.533467,54.438965,0.12739944458007812,0.06414458457024368,2253.9206974216304,727.8781397579507,2169.329780922566,406.6131032200153,24.251635825342174,12.491121071279398,0.01110062,0.017066577,4344.44149017334,1304.9213621289798,Arabesk
Kul Feryadı-Bergen,103.359375,0.30856323,0.28743178,0.21109617,0.03267019,9.262411,34.68029,0.11813240051269532,0.01731314477193663,1910.1203568758021,166.9891662487952,1796.6539181050273,161.79985898401787,24.475252634248974,12.487145959140184,0.00544939,0.0037643074,3562.2815322875977,374.41673839547445,Arabesk
Yazık Oldu Ömrüme-Bergen,92.28515625,0.24345805,0.29956627,0.29032093,0.0734709,19.487823,119.01946,0.09887428283691406,0.026839726643225467,1910.1096936999136,347.99576554598383,1930.3282266358488,253.72736529777822,23.743288998980265,11.723965401926456,0.0069056647,0.012604671,3621.6660690307617,754.9078589900031,Arabesk
Neden Dönmesin-Bergen,117.45383522727273,0.28402546,0.3009222,0.20036454,0.05840049,8.179504,48.319427,0.16194190979003906,0.06192272805050405,3040.21095334132,640.67810921003,2749.827700685765,265.2939947610268,24.636933384815716,11.793341067865725,0.027252201,0.028915608,6462.408657073975,1109.0484341031229,Arabesk
Canım Dediklerim-Bergen,117.45383522727273,0.28953502,0.30791542,0.23255238,0.075793765,12.474717,78.31516,0.10628395080566407,0.062322210537931085,2008.958607828818,690.4242384653107,1999.7151049557528,359.3087698877928,24.747703818886983,11.405607034612022,0.010037238,0.021956338,3737.2219848632812,1244.145981778937,Arabesk
Bitirdin Beni-Bergen,172.265625,0.3077637,0.30501628,0.17303562,0.050520644,6.3180275,35.526897,0.1320270538330078,0.058490138483869705,2138.519886356374,608.5947340357793,1901.16676432572,316.21938392987414,24.748582824497277,13.289158733918681,0.010063956,0.018380571,3985.8043098449707,1116.6310671953506,Arabesk
Kurtar Yarap-Bergen,151.99908088235293,0.28425154,0.30302954,0.1871402,0.056636967,7.7176695,41.030148,0.12390403747558594,0.04400690311016522,2398.7823765654402,534.5758461695333,2363.9872504192053,317.22244585358277,24.3519523775775,11.879496754831113,0.014901347,0.021353034,4798.884601593018,1114.0977317612587,Arabesk
Ölürdüm Uğrunda-Bergen,123.046875,0.28019366,0.29126957,0.25582945,0.06001131,14.883966,69.46725,0.10231208801269531,0.03857581803584309,2024.6441003713976,510.25873263495845,2069.9833208933037,316.1536908080262,23.962004216512682,11.971941454955925,0.010725372,0.01835496,4021.6789627075195,1013.1913667290752,Arabesk
Allah Yalanı Sevmez-Bergen,123.046875,0.30084184,0.303695,0.20984498,0.061698712,8.870562,46.563225,0.13098106384277344,0.04830886445243527,2049.9656697695855,536.25587712361,1852.9505754406102,347.66764360479726,24.937378912100996,13.702091388727712,0.004940496,0.00735833,3856.798553466797,1106.5681642142963,Arabesk
Çilekeş-Bergen,89.10290948275862,0.26916254,0.31023592,0.27894622,0.09305775,17.041805,100.56461,0.12259521484375,0.062220025015488456,2182.5355265067924,700.5171304642704,2043.5728855583627,339.9316033304958,24.2160961754756,12.2201793473479,0.011140329,0.020717332,4000.902786254883,1263.2342276345896,Arabesk
Mavi Mavi-Bergen,92.28515625,0.31682968,0.30296353,0.17352645,0.047509618,7.0700693,37.5805,0.10012664794921874,0.0388635324252343,1757.360419439443,337.64445002796066,1791.5400506252633,172.50901622424172,26.401005389766137,13.207390877081208,0.001521766,0.0012751422,3853.0638885498047,401.72904482312873,Arabesk
